Атакующий_1_ID;Атакующий_2_ID;Атакующий_3_ID;Атакующий_4_ID;Атакующий_5_ID;Винрейт_%;Всего_Боев;Средние_Баннеры;Сезон;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;86;6647;55.26;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;85;1423;54.13;Season 74 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;SM33;VANE;84;196;53.93;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;84;2685;52.92;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;83;201;52.08;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;83;308;51.93;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;83;365;52.18;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;83;251;50.84;Season 74 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;QUIGGOLD;VANE;82;431;51.02;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;81;416;52.08;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;81;286;52.58;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;QUIGGOLD;VANE;81;256;49.8;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;QUIGGOLD;VANE;81;757;51.05;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;81;1112;51.39;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;79;404;48.88;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;QUIGGOLD;78;354;51.34;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;77;761;48.36;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;77;700;49.01;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;76;4750;47.97;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;76;2290;48.69;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;76;510;48.16;Season 74 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;QUIGGOLD;VANE;76;731;48.03;Season 74 - 5v5;;
GLHONDO;CAPTAINSILVO;HONDO;QUIGGOLD;VANE;76;476;45.13;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;75;205;47.89;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;74;718;47.73;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;74;551;46.79;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;74;216;46.4;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;73;216;45.35;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;72;377;46.4;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;QUIGGOLD;VANE;72;342;43.24;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;71;520;44.85;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;71;3196;42.6;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;HONDO;VANE;70;467;46.1;Season 74 - 5v5;;
GLHONDO;BRUTUS;CAPTAINSILVO;SM33;VANE;70;1093;43.15;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;96;5398;59.99;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;96;5398;59.99;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;96;2049;59.37;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;95;1132;58.71;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;93;726;58.1;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;89;3396;58.1;Season 74 - 5v5;;
LORDVADER;GRANDADMIRALTHRAWN;MAULS7;ROYALGUARD;VADER;85;340;51.81;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;84;645;52.44;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;84;868;53.83;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;83;5354;52.16;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;83;831;54.3;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;82;1293;51.36;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;82;1815;52.2;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;81;907;52.46;Season 74 - 5v5;;
LORDVADER;ADMIRALPIETT;MAULS7;ROYALGUARD;VADER;81;364;49.94;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;78;2460;49.28;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;75;1267;48.21;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;74;2252;43.03;Season 74 - 5v5;;
LORDVADER;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;72;781;45.52;Season 74 - 5v5;;
CT210408;CT5555;CT7567;JEDIMASTERKENOBI;AHSOKATANO;100;241;66.71;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;528;64.74;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;99;1033;64.73;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;98;150;62.51;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;97;146;57.26;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;93;1673;58.89;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;91;125;57.94;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;87;119;47.21;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;85;106;53.89;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;79;214;49.63;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;78;113;42.42;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;76;165;47.52;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;76;778;44.53;Season 74 - 5v5;;
GENERALSKYWALKER;ARCTROOPER501ST;CT210408;CT5555;CT7567;73;347;46.08;Season 74 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;99;575;62.06;Season 74 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;99;575;62.06;Season 74 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;98;386;60.07;Season 74 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;98;174;63.1;Season 74 - 5v5;;
GREATMOTHERS;DAKA;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;98;159;60.92;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;98;882;61.78;Season 74 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;98;254;62.09;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;97;311;57.43;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;97;1192;61.59;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;97;421;60.54;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;97;619;61.95;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;97;320;59.33;Season 74 - 5v5;;
GREATMOTHERS;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTSISTERSPIRIT;TALIA;96;230;61.13;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;96;306;61.24;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;95;585;61.08;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERACOLYTE;NIGHTTROOPER;95;163;59.82;Season 74 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;95;704;59.43;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;95;7639;59.4;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;TALIA;94;178;58.7;Season 74 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;94;166;59.21;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;94;3141;59.79;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;92;342;57.77;Season 74 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;92;407;54.76;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;92;189;56.59;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;90;284;56.92;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;89;2107;52.48;Season 74 - 5v5;;
GREATMOTHERS;ASAJVENTRESS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTTROOPER;89;253;56.33;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERZOMBIE;NIGHTTROOPER;89;187;55.91;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;87;297;54.84;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;87;210;55.06;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTSISTERZOMBIE;86;182;54.79;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;86;330;52.36;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;86;168;48.54;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;85;423;51.64;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;85;184;53.08;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;85;2508;53.28;Season 74 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;84;159;52.97;Season 74 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;84;204;52.32;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;83;2843;49.46;Season 74 - 5v5;;
GREATMOTHERS;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTSISTERZOMBIE;81;186;51.01;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;81;1400;50.38;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;80;253;49.76;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;79;143;49.8;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;78;297;47.79;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;77;209;48.16;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MORGANELSBETH;NIGHTSISTERSPIRIT;NIGHTTROOPER;77;1972;48.31;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTSISTERSPIRIT;76;269;47.72;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;76;4340;47.37;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;74;206;46.34;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTSISTERZOMBIE;74;227;45.64;Season 74 - 5v5;;
GREATMOTHERS;DEATHTROOPERPERIDEA;MERRIN;MORGANELSBETH;NIGHTTROOPER;73;200;44.8;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;287;64.77;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;245;64.7;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;222;63.71;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;1273;63.98;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;570;62.97;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;668;64.07;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;152;63.45;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;116;63.66;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;99;101;63.12;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;98;167;62.95;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;98;146;63.97;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;98;182;59.59;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;98;233;63.09;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;98;167;62.63;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;96;122;62.75;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;95;185;58.64;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;94;316;61.22;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;94;215;60.87;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;94;260;61.41;Season 74 - 5v5;;
GEONOSIANBROODALPHA;GEONOSIANSOLDIER;GEONOSIANSPY;POGGLETHELESSER;SUNFAC;94;362;61.02;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;100;192;61.71;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;100;192;61.71;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;100;143;64.25;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;100;101;64.11;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;99;668;63.44;Season 74 - 5v5;;
GRANDMOFFTARKIN;APPO;DISGUISEDCLONETROOPER;OPERATIVE;SCORCH;95;121;60.2;Season 74 - 5v5;;
SITHPALPATINE;BASTILASHANDARK;DARTHMALAK;DARTHMALGUS;DARTHREVAN;89;103;57.35;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;NUTEGUNRAY;100;111;59.9;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;NUTEGUNRAY;100;111;59.9;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;100;101;64.46;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;99;490;64.34;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;328;64.45;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;261;60.62;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;317;62.93;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;1288;59.53;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;676;64.36;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;99;107;63.41;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;104;63.48;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;99;103;59.42;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;98;152;61.09;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;98;194;58.08;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;98;118;62.72;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;98;155;62.3;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;DROIDEKA;MAGNAGUARD;STAP;97;124;63.45;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;DROIDEKA;MAGNAGUARD;STAP;96;115;57.48;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;96;673;62.4;Season 74 - 5v5;;
GRIEVOUS;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;STAP;95;116;56.53;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;94;280;58.58;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;93;685;60.05;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;93;121;58.86;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;92;880;54.36;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;91;1099;58.78;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;91;108;57.44;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;DROIDEKA;MAGNAGUARD;90;611;54.56;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;86;104;51.3;Season 74 - 5v5;;
GRIEVOUS;B1BATTLEDROIDV2;B2SUPERBATTLEDROID;MAGNAGUARD;STAP;86;101;54.36;Season 74 - 5v5;;
KELLERANBEQ;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;98;130;61.1;Season 74 - 5v5;;
KELLERANBEQ;DEPABILLABA;JOCASTANU;SHAAKTI;VANGUARDTEMPLEGUARD;98;115;61.09;Season 74 - 5v5;;
KELLERANBEQ;AAYLASECURA;JOCASTANU;PLOKOON;SHAAKTI;98;103;62.17;Season 74 - 5v5;;
KELLERANBEQ;ANAKINKNIGHT;KIADIMUNDI;PLOKOON;SHAAKTI;96;105;60.12;Season 74 - 5v5;;
KELLERANBEQ;AAYLASECURA;DEPABILLABA;JOCASTANU;VANGUARDTEMPLEGUARD;94;113;59.38;Season 74 - 5v5;;
NINTHSISTER;SEVENTHSISTER;DARTHBANE;VADER;THIRDSISTER;100;588;65.06;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;100;322;63.95;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;100;225;63.98;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;99;748;56.34;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;NINTHSISTER;SEVENTHSISTER;99;363;57.92;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;98;185;61.47;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;NINTHSISTER;SEVENTHSISTER;97;166;62.53;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;SECONDSISTER;SEVENTHSISTER;97;354;59.68;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;96;260;60.52;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;96;1297;61.87;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;NINTHSISTER;SEVENTHSISTER;96;587;61.95;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;96;305;60.2;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;SECONDSISTER;SEVENTHSISTER;95;188;60.61;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;95;161;61.48;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;94;170;59.8;Season 74 - 5v5;;
THIRDSISTER;FIFTHBROTHER;GRANDINQUISITOR;NINTHSISTER;SEVENTHSISTER;93;245;56.83;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;93;508;55.86;Season 74 - 5v5;;
THIRDSISTER;EIGHTHBROTHER;FIFTHBROTHER;GRANDINQUISITOR;SEVENTHSISTER;92;3396;58.4;Season 74 - 5v5;;
